"ID","MODEL","PAR1","PAR2","PAR3"
"ITEM431","3PL",1.3653376099,-0.2075122968,0.2715810619
"ITEM432","3PL",1.0634896171,0.7675547021,0.351817415
"ITEM433","3PL",1.5328411088,0.3155398659,0.2736652823
"ITEM434","3PL",1.7982606872,0.2001613697,0.2318181122
"ITEM435","3PL",1.1422167211,-1.0565150774,0.1977884543
"ITEM436","3PL",0.5768323446,-2.9054075247,0.1549695792
"ITEM437","3PL",0.9516259367,-3.6298959017,0.1310197256
"ITEM438","3PL",1.0184181362,-0.247614929,0.1291696511
"ITEM439","3PL",0.6094661869,-0.4724318335,0.2003636394
"ITEM440","3PL",1.8334002595,-1.8966311983,0.2764196661
"ITEM441","3PL",1.4514782832,-1.8751896943,0.1535292769
"ITEM442","3PL",1.5593755024,1.2348190608,0.1859846518
"ITEM443","3PL",0.6347411196,0.8123250275,0.2367531017
"ITEM444","3PL",1.962296736,-2.3916688827,0.2061925184
"ITEM445","3PL",1.0150015353,-1.6688918899,0.2163592544
"ITEM446","3PL",0.5150919102,-1.9244420721,0.1544265744
"ITEM447","3PL",0.8459212616,-0.812172059,0.2221609933
"ITEM448","3PL",1.6193130519,-3.1846189665,0.1955020788
"ITEM449","3PL",1.312084123,-2.9599181747,0.1322897704
"ITEM450","3PL",1.331882952,-1.8645348496,0.1435435859
"ITEM451","3PL",1.323410967,-0.4401896564,0.2208664557
"ITEM452","3PL",1.4028239423,0.1675622006,0.194569642
"ITEM453","3PL",1.8145853789,0.4102637422,0.2377104187
"ITEM454","3PL",1.9752750264,-0.5670506991,0.1650897015
"ITEM455","3PL",2.2013432073,1.0621324671,0.239993427
"ITEM456","3PL",1.113673922,1.4244042742,0.298379499
"ITEM457","3PL",1.4510921199,-0.5925218975,0.2986289954
"ITEM458","3PL",0.8535236511,-1.9161096272,0.0629681255
"ITEM459","3PL",1.7811925492,0.4287551134,0.2092543976
"ITEM460","3PL",1.1953444687,-2.2614143405,0.1471044727
"ITEM461","3PL",0.9382795838,-1.1284216908,0.2559255158
"ITEM462","3PL",0.7441431975,-0.2719285748,0.1491791594
"ITEM463","3PL",1.6320989248,-0.5592815482,0.2006911297
"ITEM464","3PL",1.4329430947,-1.7978998663,0.1061870149
"ITEM465","3PL",0.869799095,0.4828862911,0.2758948712
"ITEM466","3PL",1.0301597191,2.3686538521,0.1164357872
"ITEM467","3PL",1.9241174482,0.6301345969,0.2457411267
"ITEM468","3PL",1.2008437182,-1.2455440464,0.1805605094
"ITEM469","3PL",1.4508737652,-0.8681988289,0.2884574653
"ITEM470","3PL",1.4565522605,2.0128584033,0.2911902034
"ITEM471","3PL",1.3687380122,-0.9445270007,0.3035884361
"ITEM472","3PL",1.0701108656,-0.2030280142,0.3332884118
"ITEM473","3PL",2.0533949962,-0.6467187584,0.3079672892
"ITEM474","3PL",1.6487711528,0.8445009444,0.3411283045
"ITEM475","3PL",1.0823114694,-1.1239576295,0.301766672
"ITEM476","3PL",1.6881966323,0.6288734556,0.1846998127
"ITEM477","3PL",1.6874057088,-1.5873959723,0.0921687765
"ITEM478","3PL",1.7472044453,1.1530372898,0.1404897069
"ITEM479","3PL",2.1226560273,2.175627856,0.3215687769
"ITEM480","3PL",1.1526251008,-1.7479968911,0.1386128434
"ITEM481","3PL",1.4428672097,-0.6052487754,0.2003768165
"ITEM482","3PL",1.3461544867,-1.0936553685,0.1332077611
"ITEM483","3PL",1.3208210252,-1.9735313342,0.1308858492
"ITEM484","3PL",1.4362946285,-1.7320427696,0.201852956
"ITEM485","3PL",1.0592079206,2.4302995982,0.3063658984
"ITEM486","3PL",1.2555471697,-1.7700881355,0.2026267791
"ITEM487","3PL",1.4646267596,0.3584078616,0.2778896236
"ITEM488","3PL",1.8924279397,0.0256513568,0.152336037
"ITEM489","3PL",2.1056901,1.4197208594,0.46551899
"ITEM490","3PL",0.9979133153,-0.9285020719,0.1517940062
"ITEM491","3PL",0.8665100165,-2.9571505304,0.1730634307
"ITEM492","3PL",1.7453771087,-0.191080734,0.3347734802
"ITEM493","3PL",0.7639733232,0.7291181569,0.1928194138
"ITEM494","3PL",1.9124499108,-1.7068609923,0.1738127167
"ITEM495","3PL",1.3894247057,-0.9993735974,0.2005285912
"ITEM496","3PL",2.0608489497,0.0410410516,0.1460988902
"ITEM497","3PL",1.2508712135,-2.0915608747,0.063102063
"ITEM498","3PL",1.0370524295,-0.7452398255,0.1567043761
"ITEM499","3PL",0.6262315695,-1.5507941083,0.2756002561
"ITEM500","3PL",1.2503392792,-3.0538679698,0.1378005344
"ITEM501","3PL",2.1765674648,0.14964397,0.177938793
"ITEM502","3PL",2.5523965778,1.8165276053,0.2635338294
"ITEM503","3PL",1.8174007896,-0.8177250285,0.3412432209
"ITEM504","3PL",1.0799986737,-0.3574641008,0.2686103511
"ITEM505","3PL",1.442789897,-1.4522185423,0.1567970813
"ITEM506","3PL",1.5751010651,0.4736110289,0.3610609144
"ITEM507","3PL",0.8249784326,-1.7815790953,0.2968617594
"ITEM508","3PL",1.5636938999,0.0361339923,0.2351441468
"ITEM509","3PL",1.8983056049,0.998332609,0.2662248097
"ITEM510","3PL",1.3511658167,-0.9198363069,0.2296289986
"ITEM511","3PL",0.9958006209,-1.4248589279,0.1169608864
"ITEM512","3PL",1.3686244969,1.3766127655,0.2099070952
"ITEM513","3PL",1.2671176815,-0.5662382537,0.1868847165
"ITEM514","3PL",1.3853189902,-2.584574429,0.2138276114
"ITEM515","3PL",1.5485642269,0.8365070308,0.3724309782
"ITEM516","3PL",1.1801205967,0.0127631348,0.1366141008
"ITEM517","3PL",1.4432217402,-1.1214151929,0.0925526308
"ITEM518","3PL",1.7199771731,-0.5033665357,0.2153166133
"ITEM519","3PL",1.661937431,1.4742960741,0.4062607687
"ITEM520","3PL",1.7839721375,-1.4804975815,0.3380142472
"ITEM521","3PL",1.6881981902,0.043115264,0.248046855
"ITEM522","3PL",1.3696503047,-3.0539899217,0.1653664995
"ITEM523","3PL",0.9594488383,-1.3940014681,0.2030693395
"ITEM524","3PL",1.0070284493,0.4622430137,0.1831095481
"ITEM525","3PL",0.5068704176,-1.5098076888,0.2089599724
"ITEM526","3PL",0.3164499891,0.2843843059,0.1243301944
"ITEM527","3PL",1.7419628888,-0.8720982509,0.1375827781
"ITEM528","3PL",1.0238632701,-0.8484510795,0.4443052983
"ITEM529","3PL",2.5020248628,2.8159895335,0.2786798168
"ITEM530","3PL",1.5643209634,-0.5925664657,0.2862448396
"ITEM531","3PL",1.3902049804,-1.611175571,0.271202481
"ITEM532","3PL",1.7516773738,0.8595626686,0.2049716774
"ITEM533","3PL",0.367519642,0.5912281886,0.2016877006
"ITEM534","3PL",1.396341879,-0.8724310363,0.2910921873
"ITEM535","3PL",1.4074153772,-0.4470142522,0.2649285547
"ITEM536","3PL",0.9556690299,-0.5916879896,0.2351868765
"ITEM537","3PL",1.5448231436,0.2057124536,0.1061290777
"ITEM538","3PL",1.6425589224,-2.7124587206,0.1865282265
"ITEM539","3PL",1.365116876,-1.4158329922,0.2756361609
"ITEM540","3PL",1.2865593332,-1.8509325226,0.316774294
"ITEM541","3PL",1.2184452771,0.9716518787,0.1872990537
"ITEM542","3PL",1.5842289051,-0.3958661883,0.2550914535
"ITEM543","3PL",1.0055112958,-1.1871289936,0.10548998
"ITEM544","3PL",1.2122384676,-2.0702565503,0.2510984599
"ITEM545","3PL",1.0937217566,-1.2408807408,0.1458939624
"ITEM546","3PL",1.3254125212,0.2119690669,0.2551770482
"ITEM547","3PL",1.4095555472,1.2192140484,0.2276230702
"ITEM548","3PL",0.8546828869,-0.5048784771,0.2325399779
"ITEM549","3PL",1.7292672934,0.6908431352,0.3213376959
"ITEM550","3PL",0.9074755182,-0.2404487797,0.2358443108
"ITEM551","3PL",0.7872869409,-3.1736302116,0.1775375849
"ITEM552","3PL",1.6500721108,0.4896421134,0.2002406263
"ITEM553","3PL",0.9182998635,-1.5835128634,0.1565187015
"ITEM554","3PL",1.3732257246,-1.0917856068,0.1981592587
"ITEM555","3PL",1.3882787648,0.3857500355,0.3034501748
"ITEM556","3PL",1.3471623302,-1.0157057602,0.2114819839
"ITEM557","3PL",1.2122763853,-0.0430974276,0.1755016082
"ITEM558","3PL",0.8356657377,-1.6962174564,0.1022125715
"ITEM559","3PL",1.0780094406,-2.1238655439,0.1785514291
"ITEM560","3PL",0.6513511122,-0.0715592148,0.2289539027
"ITEM561","3PL",1.9194512227,0.7974251039,0.2196115459
"ITEM562","3PL",0.6130664272,-1.1333455415,0.1723659544
"ITEM563","3PL",1.1254749975,1.9053032257,0.2706389991
"ITEM564","3PL",1.2906405757,-0.3327997958,0.2505381591
"ITEM565","3PL",1.1637290629,-2.8418879722,0.1954119928
"ITEM566","3PL",1.1219285495,-0.6932560198,0.1351122829
"ITEM567","3PL",1.0803444928,-1.3592635913,0.2632532073
"ITEM568","3PL",0.9954798617,-0.1120494898,0.1595448864
"ITEM569","3PL",1.2102238728,0.2974895111,0.1846454127
"ITEM570","3PL",1.8579187167,-0.7546325571,0.1505907287
"ITEM571","3PL",1.509393656,-0.924809496,0.2158162335
"ITEM572","3PL",0.9197924339,-0.1709023421,0.1714562753
"ITEM573","3PL",1.0316304177,0.829411929,0.2726967942
"ITEM574","3PL",1.0871809164,0.1699071973,0.1500994514
"ITEM575","3PL",1.2651257811,-1.8225233915,0.1559476178
"ITEM576","3PL",1.1737617601,-1.5821382783,0.2615924975
"ITEM577","3PL",1.9262401753,0.060665055,0.1400208044
"ITEM578","3PL",1.31421321,-0.6102948988,0.3179548747
"ITEM579","3PL",1.2715161132,-1.1171220896,0.2242857943
"ITEM580","3PL",1.0266036528,-0.9310163628,0.1856382862
"ITEM581","3PL",1.5808345492,-1.6605293932,0.1210060562
"ITEM582","3PL",1.1912322668,0.2322973028,0.1679227365
"ITEM583","3PL",1.3828756906,0.597242104,0.2315488836
"ITEM584","3PL",0.5243275837,0.0165500839,0.145001322
"ITEM585","3PL",1.5317626833,-1.8646149621,0.2252682783
"ITEM586","3PL",0.8294590809,-0.7602947003,0.1307972514
"ITEM587","3PL",0.6949819034,-1.7920995557,0.1307473629
"ITEM588","3PL",1.935163594,-2.8686876456,0.1590209967
"ITEM589","3PL",1.3109389525,-1.6445844656,0.1763357677
"ITEM590","3PL",1.7624555945,-0.6871068432,0.2158464866
"ITEM591","3PL",1.399378316,-0.9809129731,0.2216224012
"ITEM592","3PL",1.6934447244,-1.4553787993,0.1368402662
"ITEM593","3PL",1.2491030583,-0.8100644125,0.2093205365
"ITEM594","3PL",0.9195577532,0.3463108598,0.2436437272
"ITEM595","3PL",1.8941050191,0.3050739524,0.1371950347
"ITEM596","3PL",1.3922681786,0.2729964367,0.1780741267
"ITEM597","3PL",0.9785897472,-0.7939179807,0.1486228397
"ITEM598","3PL",0.9160944744,-1.2699956856,0.218421241
"ITEM599","3PL",1.3892088823,0.0188304472,0.2184480132
"ITEM600","3PL",1.2509489758,-0.3863538049,0.1937388595
